anomalia,tipo,grupo,anio,jurisdiccion,jurisdiccion_nombre,nacimientos,casos_total,casos_nv,casos_fm,casos_ile,casos_ne,casos_aislado,casos_acm,casos_sme,factor,prev,ic_inf,ic_sup
hlptrue,total,,2025,TIERRADELFUEGO,Tierra del Fuego,745,14,13,1,0,0,13,1,0,100,1.88,1.03,3.15
hlptrue,total,,2025,TUCUMAN,Tucumán,4199,54,54,0,0,0,32,9,13,100,1.29,0.97,1.68
xdtn,group,snc,2009,ARGENTINA,Argentina,2549,1,1,0,0,0,0,1,0,10000,3.92,0.1,21.86
xdtn,group,snc,2009,CHACO,Chaco,783,1,1,0,0,0,0,1,0,10000,12.77,0.32,71.16
xdtn,group,snc,2009,CORRIENTES,Corrientes,476,0,0,0,0,0,0,0,0,10000,0.0,0.0,77.5
xdtn,group,snc,2009,FORMOSA,Formosa,540,0,0,0,0,0,0,0,0,10000,0.0,0.0,68.31
xdtn,group,snc,2009,MISIONES,Misiones,750,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.19
xdtn,group,snc,2010,ARGENTINA,Argentina,39587,47,42,5,0,0,33,12,2,10000,11.87,8.72,15.79
xdtn,group,snc,2010,BUENOSAIRES,Buenos Aires,8204,10,10,0,0,0,9,0,1,10000,12.19,5.85,22.42
xdtn,group,snc,2010,CABA,CABA,6669,10,7,3,0,0,7,2,1,10000,14.99,7.19,27.58
xdtn,group,snc,2010,CATAMARCA,Catamarca,556,2,2,0,0,0,2,0,0,10000,35.97,4.36,129.94
xdtn,group,snc,2010,CHACO,Chaco,5538,12,10,2,0,0,8,4,0,10000,21.67,11.2,37.85
xdtn,group,snc,2010,CORRIENTES,Corrientes,3167,3,3,0,0,0,2,1,0,10000,9.47,1.95,27.68
xdtn,group,snc,2010,FORMOSA,Formosa,3282,2,2,0,0,0,0,2,0,10000,6.09,0.74,22.01
xdtn,group,snc,2010,JUJUY,Jujuy,977,1,1,0,0,0,0,1,0,10000,10.24,0.26,57.03
xdtn,group,snc,2010,MISIONES,Misiones,4963,4,4,0,0,0,4,0,0,10000,8.06,2.2,20.64
xdtn,group,snc,2010,SALTA,Salta,2081,1,1,0,0,0,0,1,0,10000,4.81,0.12,26.77
xdtn,group,snc,2010,SANTAFE,Santa Fe,402,0,0,0,0,0,0,0,0,10000,0.0,0.0,91.76
xdtn,group,snc,2010,SANTIAGO,Santiago del Estero,1461,0,0,0,0,0,0,0,0,10000,0.0,0.0,25.25
xdtn,group,snc,2010,TUCUMAN,Tucumán,2287,2,2,0,0,0,1,1,0,10000,8.75,1.06,31.59
xdtn,group,snc,2011,ARGENTINA,Argentina,140066,175,147,27,0,1,126,44,5,10000,12.49,10.71,14.49
xdtn,group,snc,2011,BUENOSAIRES,Buenos Aires,38836,38,34,3,0,1,29,9,0,10000,9.78,6.92,13.43
xdtn,group,snc,2011,CABA,CABA,30693,48,34,14,0,0,35,9,4,10000,15.64,11.53,20.73
xdtn,group,snc,2011,CATAMARCA,Catamarca,2378,4,4,0,0,0,3,1,0,10000,16.82,4.58,43.07
xdtn,group,snc,2011,CHACO,Chaco,5655,10,6,4,0,0,7,3,0,10000,17.68,8.48,32.52
xdtn,group,snc,2011,CHUBUT,Chubut,605,0,0,0,0,0,0,0,0,10000,0.0,0.0,60.97
xdtn,group,snc,2011,CORDOBA,Córdoba,3631,3,2,1,0,0,2,1,0,10000,8.26,1.7,24.15
xdtn,group,snc,2011,CORRIENTES,Corrientes,3111,2,2,0,0,0,1,1,0,10000,6.43,0.78,23.22
xdtn,group,snc,2011,ENTRERIOS,Entre Ríos,1636,4,4,0,0,0,3,1,0,10000,24.45,6.66,62.6
xdtn,group,snc,2011,FORMOSA,Formosa,3295,4,4,0,0,0,2,2,0,10000,12.14,3.31,31.08
xdtn,group,snc,2011,JUJUY,Jujuy,3736,3,3,0,0,0,2,1,0,10000,8.03,1.66,23.47
xdtn,group,snc,2011,LAPAMPA,La Pampa,466,0,0,0,0,0,0,0,0,10000,0.0,0.0,79.16
xdtn,group,snc,2011,LARIOJA,La Rioja,461,0,0,0,0,0,0,0,0,10000,0.0,0.0,80.02
xdtn,group,snc,2011,MENDOZA,Mendoza,2181,4,4,0,0,0,3,1,0,10000,18.34,5.0,46.96
xdtn,group,snc,2011,MISIONES,Misiones,5139,6,4,2,0,0,3,2,1,10000,11.68,4.28,25.41
xdtn,group,snc,2011,NEUQUEN,Neuquén,636,1,1,0,0,0,1,0,0,10000,15.72,0.4,87.6
xdtn,group,snc,2011,RIONEGRO,Río Negro,526,0,0,0,0,0,0,0,0,10000,0.0,0.0,70.13
xdtn,group,snc,2011,SALTA,Salta,8585,12,12,0,0,0,7,5,0,10000,13.98,7.22,24.42
xdtn,group,snc,2011,SANJUAN,San Juan,1715,2,2,0,0,0,2,0,0,10000,11.66,1.41,42.13
xdtn,group,snc,2011,SANLUIS,San Luis,525,0,0,0,0,0,0,0,0,10000,0.0,0.0,70.26
xdtn,group,snc,2011,SANTACRUZ,Santa Cruz,271,0,0,0,0,0,0,0,0,10000,0.0,0.0,136.12
xdtn,group,snc,2011,SANTAFE,Santa Fe,7913,3,3,0,0,0,3,0,0,10000,3.79,0.78,11.08
xdtn,group,snc,2011,SANTIAGO,Santiago del Estero,6373,11,8,3,0,0,9,2,0,10000,17.26,8.62,30.88
xdtn,group,snc,2011,TIERRADELFUEGO,Tierra del Fuego,380,0,0,0,0,0,0,0,0,10000,0.0,0.0,97.08
xdtn,group,snc,2011,TUCUMAN,Tucumán,11319,20,20,0,0,0,14,6,0,10000,17.67,10.79,27.29
xdtn,group,snc,2012,ARGENTINA,Argentina,239971,237,191,46,0,0,185,47,5,10000,9.88,8.66,11.22
xdtn,group,snc,2012,BUENOSAIRES,Buenos Aires,74693,55,48,7,0,0,42,13,0,10000,7.36,5.55,9.58
xdtn,group,snc,2012,CABA,CABA,29854,47,31,16,0,0,41,4,2,10000,15.74,11.57,20.94
xdtn,group,snc,2012,CATAMARCA,Catamarca,2274,1,1,0,0,0,0,1,0,10000,4.4,0.11,24.5
xdtn,group,snc,2012,CHACO,Chaco,5869,10,7,3,0,0,7,3,0,10000,17.04,8.17,31.33
xdtn,group,snc,2012,CHUBUT,Chubut,2477,3,2,1,0,0,1,2,0,10000,12.11,2.5,35.39
xdtn,group,snc,2012,CORDOBA,Córdoba,15339,17,14,3,0,0,11,5,1,10000,11.08,6.46,17.74
xdtn,group,snc,2012,CORRIENTES,Corrientes,3125,2,2,0,0,0,1,1,0,10000,6.4,0.78,23.12
xdtn,group,snc,2012,ENTRERIOS,Entre Ríos,7211,11,10,1,0,0,11,0,0,10000,15.25,7.61,27.29
xdtn,group,snc,2012,FORMOSA,Formosa,3342,2,1,1,0,0,1,1,0,10000,5.98,0.72,21.62
xdtn,group,snc,2012,JUJUY,Jujuy,4052,6,5,1,0,0,5,1,0,10000,14.81,5.43,32.23
xdtn,group,snc,2012,LAPAMPA,La Pampa,2090,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.65
xdtn,group,snc,2012,LARIOJA,La Rioja,2075,2,1,1,0,0,2,0,0,10000,9.64,1.17,34.82
xdtn,group,snc,2012,MENDOZA,Mendoza,10281,9,9,0,0,0,6,3,0,10000,8.75,4.0,16.62
xdtn,group,snc,2012,MISIONES,Misiones,6552,11,9,2,0,0,10,1,0,10000,16.79,8.38,30.04
xdtn,group,snc,2012,NEUQUEN,Neuquén,2580,7,3,4,0,0,3,3,1,10000,27.13,10.91,55.9
xdtn,group,snc,2012,RIONEGRO,Río Negro,2037,0,0,0,0,0,0,0,0,10000,0.0,0.0,18.11
xdtn,group,snc,2012,SALTA,Salta,11771,7,5,2,0,0,6,1,0,10000,5.95,2.39,12.25
xdtn,group,snc,2012,SANJUAN,San Juan,7015,3,3,0,0,0,2,1,0,10000,4.28,0.88,12.5
xdtn,group,snc,2012,SANLUIS,San Luis,2313,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.95
xdtn,group,snc,2012,SANTACRUZ,Santa Cruz,1051,0,0,0,0,0,0,0,0,10000,0.0,0.0,35.1
xdtn,group,snc,2012,SANTAFE,Santa Fe,19845,20,16,4,0,0,15,5,0,10000,10.08,6.16,15.56
xdtn,group,snc,2012,SANTIAGO,Santiago del Estero,6816,9,9,0,0,0,8,0,1,10000,13.2,6.04,25.07
xdtn,group,snc,2012,TIERRADELFUEGO,Tierra del Fuego,886,1,1,0,0,0,1,0,0,10000,11.29,0.29,62.89
xdtn,group,snc,2012,TUCUMAN,Tucumán,16423,14,14,0,0,0,12,2,0,10000,8.52,4.66,14.3
xdtn,group,snc,2013,ARGENTINA,Argentina,281152,235,219,16,0,0,175,56,4,10000,8.36,7.32,9.5
xdtn,group,snc,2013,BUENOSAIRES,Buenos Aires,91485,57,51,6,0,0,41,15,1,10000,6.23,4.72,8.07
xdtn,group,snc,2013,CABA,CABA,30289,40,37,3,0,0,37,2,1,10000,13.21,9.43,17.98
xdtn,group,snc,2013,CATAMARCA,Catamarca,2286,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.14
xdtn,group,snc,2013,CHACO,Chaco,9841,7,7,0,0,0,4,3,0,10000,7.11,2.86,14.66
xdtn,group,snc,2013,CHUBUT,Chubut,3409,2,2,0,0,0,1,1,0,10000,5.87,0.71,21.19
xdtn,group,snc,2013,CORDOBA,Córdoba,17453,13,13,0,0,0,10,2,1,10000,7.45,3.97,12.74
xdtn,group,snc,2013,CORRIENTES,Corrientes,3681,6,6,0,0,0,4,2,0,10000,16.3,5.98,35.48
xdtn,group,snc,2013,ENTRERIOS,Entre Ríos,6026,8,8,0,0,0,2,6,0,10000,13.28,5.73,26.16
xdtn,group,snc,2013,FORMOSA,Formosa,3458,3,3,0,0,0,2,1,0,10000,8.68,1.79,25.35
xdtn,group,snc,2013,JUJUY,Jujuy,6660,6,6,0,0,0,5,1,0,10000,9.01,3.31,19.61
xdtn,group,snc,2013,LAPAMPA,La Pampa,2423,2,2,0,0,0,1,1,0,10000,8.25,1.0,29.82
xdtn,group,snc,2013,LARIOJA,La Rioja,2775,1,1,0,0,0,1,0,0,10000,3.6,0.09,20.08
xdtn,group,snc,2013,MENDOZA,Mendoza,14862,10,10,0,0,0,8,2,0,10000,6.73,3.23,12.37
xdtn,group,snc,2013,MISIONES,Misiones,10948,13,11,2,0,0,11,2,0,10000,11.87,6.32,20.31
xdtn,group,snc,2013,NEUQUEN,Neuquén,3775,4,4,0,0,0,3,1,0,10000,10.6,2.89,27.13
xdtn,group,snc,2013,RIONEGRO,Río Negro,2101,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.56
xdtn,group,snc,2013,SALTA,Salta,13783,12,11,1,0,0,9,3,0,10000,8.71,4.5,15.21
xdtn,group,snc,2013,SANJUAN,San Juan,7676,10,9,1,0,0,3,7,0,10000,13.03,6.25,23.96
xdtn,group,snc,2013,SANLUIS,San Luis,3862,3,2,1,0,0,2,1,0,10000,7.77,1.6,22.7
xdtn,group,snc,2013,SANTACRUZ,Santa Cruz,1045,0,0,0,0,0,0,0,0,10000,0.0,0.0,35.3
xdtn,group,snc,2013,SANTAFE,Santa Fe,19879,12,11,1,0,0,8,4,0,10000,6.04,3.12,10.54
xdtn,group,snc,2013,SANTIAGO,Santiago del Estero,6683,8,8,0,0,0,7,0,1,10000,11.97,5.17,23.59
xdtn,group,snc,2013,TIERRADELFUEGO,Tierra del Fuego,1143,0,0,0,0,0,0,0,0,10000,0.0,0.0,32.27
xdtn,group,snc,2013,TUCUMAN,Tucumán,15609,18,17,1,0,0,16,2,0,10000,11.53,6.83,18.23
xdtn,group,snc,2014,ARGENTINA,Argentina,319783,280,253,27,0,0,222,51,7,10000,8.76,7.76,9.84
xdtn,group,snc,2014,BUENOSAIRES,Buenos Aires,92612,67,59,8,0,0,52,13,2,10000,7.23,5.61,9.19
xdtn,group,snc,2014,CABA,CABA,40199,45,41,4,0,0,40,4,1,10000,11.19,8.17,14.98
xdtn,group,snc,2014,CATAMARCA,Catamarca,3277,1,1,0,0,0,1,0,0,10000,3.05,0.08,17.0
xdtn,group,snc,2014,CHACO,Chaco,11839,16,15,1,0,0,15,1,0,10000,13.51,7.72,21.95
xdtn,group,snc,2014,CHUBUT,Chubut,3338,3,3,0,0,0,3,0,0,10000,8.99,1.85,26.27
xdtn,group,snc,2014,CORDOBA,Córdoba,18574,17,14,3,0,0,13,1,3,10000,9.15,5.33,14.65
xdtn,group,snc,2014,CORRIENTES,Corrientes,5426,9,9,0,0,0,7,2,0,10000,16.59,7.58,31.49
xdtn,group,snc,2014,ENTRERIOS,Entre Ríos,8066,5,5,0,0,0,4,0,1,10000,6.2,2.01,14.47
xdtn,group,snc,2014,FORMOSA,Formosa,3570,5,4,1,0,0,4,1,0,10000,14.01,4.55,32.68
xdtn,group,snc,2014,JUJUY,Jujuy,7910,9,9,0,0,0,4,5,0,10000,11.38,5.2,21.6
xdtn,group,snc,2014,LAPAMPA,La Pampa,2528,1,1,0,0,0,1,0,0,10000,3.96,0.1,22.04
xdtn,group,snc,2014,LARIOJA,La Rioja,4472,3,3,0,0,0,2,1,0,10000,6.71,1.38,19.6
xdtn,group,snc,2014,MENDOZA,Mendoza,15928,16,14,2,0,0,11,5,0,10000,10.05,5.74,16.31
xdtn,group,snc,2014,MISIONES,Misiones,12857,13,11,2,0,0,9,4,0,10000,10.11,5.38,17.29
xdtn,group,snc,2014,NEUQUEN,Neuquén,5886,7,7,0,0,0,6,1,0,10000,11.89,4.78,24.5
xdtn,group,snc,2014,RIONEGRO,Río Negro,2149,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.17
xdtn,group,snc,2014,SALTA,Salta,14650,13,12,1,0,0,11,2,0,10000,8.87,4.72,15.17
xdtn,group,snc,2014,SANJUAN,San Juan,10064,10,9,1,0,0,9,1,0,10000,9.94,4.76,18.27
xdtn,group,snc,2014,SANLUIS,San Luis,4613,4,3,1,0,0,4,0,0,10000,8.67,2.36,22.2
xdtn,group,snc,2014,SANTACRUZ,Santa Cruz,1215,1,1,0,0,0,1,0,0,10000,8.23,0.21,45.86
xdtn,group,snc,2014,SANTAFE,Santa Fe,21420,15,14,1,0,0,9,6,0,10000,7.0,3.92,11.55
xdtn,group,snc,2014,SANTIAGO,Santiago del Estero,7304,9,8,1,0,0,7,2,0,10000,12.32,5.63,23.39
xdtn,group,snc,2014,TIERRADELFUEGO,Tierra del Fuego,1460,0,0,0,0,0,0,0,0,10000,0.0,0.0,25.27
xdtn,group,snc,2014,TUCUMAN,Tucumán,20426,11,10,1,0,0,9,2,0,10000,5.39,2.69,9.64
xdtn,group,snc,2015,ARGENTINA,Argentina,335050,294,260,32,0,2,241,49,4,10000,8.77,7.8,9.84
xdtn,group,snc,2015,BUENOSAIRES,Buenos Aires,101620,77,68,9,0,0,67,9,1,10000,7.58,5.98,9.47
xdtn,group,snc,2015,CABA,CABA,46678,49,42,6,0,1,37,10,2,10000,10.5,7.77,13.88
xdtn,group,snc,2015,CATAMARCA,Catamarca,3567,2,2,0,0,0,2,0,0,10000,5.61,0.68,20.25
xdtn,group,snc,2015,CHACO,Chaco,9860,8,7,1,0,0,6,2,0,10000,8.11,3.5,15.99
xdtn,group,snc,2015,CHUBUT,Chubut,4441,1,1,0,0,0,1,0,0,10000,2.25,0.06,12.55
xdtn,group,snc,2015,CORDOBA,Córdoba,16237,17,15,2,0,0,15,2,0,10000,10.47,6.1,16.76
xdtn,group,snc,2015,CORRIENTES,Corrientes,5697,6,5,1,0,0,4,2,0,10000,10.53,3.87,22.92
xdtn,group,snc,2015,ENTRERIOS,Entre Ríos,7365,3,3,0,0,0,3,0,0,10000,4.07,0.84,11.9
xdtn,group,snc,2015,FORMOSA,Formosa,3443,3,2,1,0,0,2,1,0,10000,8.71,1.8,25.46
xdtn,group,snc,2015,JUJUY,Jujuy,7499,9,9,0,0,0,8,1,0,10000,12.0,5.49,22.78
xdtn,group,snc,2015,LAPAMPA,La Pampa,1623,1,1,0,0,0,1,0,0,10000,6.16,0.16,34.33
xdtn,group,snc,2015,LARIOJA,La Rioja,3741,1,1,0,0,0,0,1,0,10000,2.67,0.07,14.89
xdtn,group,snc,2015,MENDOZA,Mendoza,15820,14,11,3,0,0,10,4,0,10000,8.85,4.84,14.85
xdtn,group,snc,2015,MISIONES,Misiones,13695,19,17,2,0,0,13,5,1,10000,13.87,8.35,21.67
xdtn,group,snc,2015,NEUQUEN,Neuquén,7830,8,6,2,0,0,6,2,0,10000,10.22,4.41,20.13
xdtn,group,snc,2015,RIONEGRO,Río Negro,3899,6,6,0,0,0,4,2,0,10000,15.39,5.65,33.49
xdtn,group,snc,2015,SALTA,Salta,14501,13,13,0,0,0,12,1,0,10000,8.96,4.77,15.33
xdtn,group,snc,2015,SANJUAN,San Juan,9164,11,9,2,0,0,10,1,0,10000,12.0,5.99,21.48
xdtn,group,snc,2015,SANLUIS,San Luis,5593,1,1,0,0,0,1,0,0,10000,1.79,0.05,9.96
xdtn,group,snc,2015,SANTACRUZ,Santa Cruz,2581,4,4,0,0,0,4,0,0,10000,15.5,4.22,39.68
xdtn,group,snc,2015,SANTAFE,Santa Fe,22881,20,17,3,0,0,17,3,0,10000,8.74,5.34,13.5
xdtn,group,snc,2015,SANTIAGO,Santiago del Estero,6851,6,6,0,0,0,4,2,0,10000,8.76,3.21,19.06
xdtn,group,snc,2015,TIERRADELFUEGO,Tierra del Fuego,1356,1,1,0,0,0,1,0,0,10000,7.37,0.19,41.09
xdtn,group,snc,2015,TUCUMAN,Tucumán,19108,14,13,0,0,1,13,1,0,10000,7.33,4.01,12.29
